bootstrap_iter,method,mae,rmse,ks_stat,execution_time
8,VAE,1.0324113701461135,1.233405567301019,0.5897550938512327,6.646996259689331
8,DAE,0.8106724270820718,1.0192575091241878,0.5063111760182776,0.7251102924346924
8,Bayesian PCA,0.8012207424854133,1.011220757163618,0.5104629270174427,0.24698233604431152
8,Da Xu DL,1.7802195504876226,2.225662534758042,0.6789643527129761,48.070849657058716
8,SoftImpute,0.7709019854972419,1.019345539171505,0.36833262230447233,0.08875751495361328
8,KNN,0.8524669577594111,1.1271253169439979,0.3606673605425329,0.27666592597961426
9,MICE,0.4700773085617037,0.8441803456848814,0.1618147674375401,37.10153031349182
9,VAE,1.0221859538725775,1.2310942969357712,0.5936206701834134,7.857729196548462
9,DAE,0.8078931783095431,1.0154457506723995,0.5078873879115139,0.7038352489471436
9,Bayesian PCA,0.7894818810950109,1.0010237893548448,0.5069393526010045,0.23366570472717285
9,Da Xu DL,1.8230521224779836,2.2575519074042916,0.6849211157679013,44.97456240653992
9,SoftImpute,0.7740471770586111,1.0257957656149852,0.3660947715750799,0.08774495124816895
9,KNN,0.8650831089056706,1.1210573964165462,0.38144327456683486,0.2701380252838135
10,MICE,0.4561714713633112,0.8276291098103283,0.1381074908330426,30.94888401031494
10,VAE,1.0268258650039195,1.2409083200928381,0.5891014502915758,6.166680097579956
10,DAE,0.803294103046363,1.010494774775445,0.5133385766623071,0.8631057739257812
10,Bayesian PCA,0.7985375098552038,1.0106060267713577,0.5025750588622767,0.21230053901672363
10,Da Xu DL,1.7751367307928314,2.229059387000109,0.6718854817708969,46.8794002532959
10,SoftImpute,0.7967658312856872,1.048157297180306,0.32448914563284026,0.14979934692382812
10,KNN,0.8646940334839467,1.1415752010826457,0.36820318728064794,0.2810211181640625
11,MICE,0.46071914702505556,0.8369775852308315,0.16330771895681406,29.08261251449585
11,VAE,1.02795726303646,1.2317900116594047,0.5940855629158478,6.203139305114746
11,DAE,0.8275927015935051,1.0461816836175701,0.49321613159218086,0.7371118068695068
11,Bayesian PCA,0.8117155024495659,1.0275113213323694,0.5010214255637814,0.2120819091796875
11,Da Xu DL,1.7952237490565883,2.2458517497939066,0.684635071282349,47.19773006439209
11,SoftImpute,0.7718577492804553,1.0174351104120456,0.37436078615247154,0.09160065650939941
11,KNN,0.8700909841276725,1.1436123580633983,0.3825729726524765,0.274172306060791
12,MICE,0.4773316799420306,0.8573609973881333,0.14506474555212903,32.85178279876709
12,VAE,1.048637121998499,1.260258268320167,0.5933350698240588,6.503644227981567
12,DAE,0.8231261148869611,1.028781663102069,0.5205465903643793,0.7165167331695557
12,Bayesian PCA,0.8091780596038685,1.0346021842540334,0.5076012900245435,0.23633122444152832
12,Da Xu DL,1.827505605704639,2.2735999778720415,0.6886116296349516,46.62623453140259
12,SoftImpute,0.7930782129734051,1.0495166471005033,0.39646093824964085,0.10238027572631836
12,KNN,0.8925990696423489,1.181126085246291,0.37656009469784324,0.2707669734954834
13,MICE,0.4635266412925017,0.8387877265432695,0.16169774443468482,41.976247787475586
13,VAE,1.0204510870115733,1.223259689740503,0.5942489920591298,8.413724422454834
13,DAE,0.7962802790000706,1.0091737743544926,0.513985084878115,0.7124543190002441
13,Bayesian PCA,0.7992683614854944,1.0140399519988714,0.5009247421505869,0.23639464378356934
13,Da Xu DL,1.8101663341375855,2.2450892332247476,0.6796895565495882,38.19463133811951
13,SoftImpute,0.7590080782656387,1.0073034360671378,0.3468660712554535,0.5158779621124268
13,KNN,0.8567727773436116,1.1364809725027105,0.3584684591847264,0.2709312438964844
14,MICE,0.46635378928364835,0.8589804538438082,0.1566570681073357,33.046117544174194
14,VAE,1.0474298552863788,1.2489181527625925,0.5982042559116211,7.26979923248291
14,DAE,0.8146184723295509,1.0262068340602104,0.5088870145744137,0.7191743850708008
14,Bayesian PCA,0.8257033316721899,1.0397226198322722,0.5024716211658519,0.22766900062561035
14,Da Xu DL,1.7999003509177476,2.2537658471068847,0.681562586204623,44.08447217941284
14,SoftImpute,0.7816854480277339,1.035737195757173,0.356255160826974,0.09519672393798828
14,KNN,0.8671572125049555,1.1431028743175793,0.35689434828238276,0.26555466651916504
15,MICE,0.47083374929272354,0.8490918941418603,0.19984329937328368,31.959271907806396
15,VAE,1.0236095575844177,1.2206735757650224,0.587876205388783,6.014286518096924
15,DAE,0.8212224683507557,1.0307963857859779,0.5107875020844861,0.7923955917358398
15,Bayesian PCA,0.7810213857054993,0.9998419930151602,0.49797720187486616,0.20278477668762207
15,Da Xu DL,1.787015343618411,2.2241809493571707,0.6859024368888267,45.22118282318115
15,SoftImpute,0.7782954119114325,1.0301218808608006,0.3916565828609506,0.09743356704711914
15,KNN,0.8628589221627769,1.136274024980829,0.3694307230644267,0.27947139739990234
16,MICE,0.46758356523170524,0.8490132469755878,0.2395918927224918,28.729934692382812
16,VAE,1.043362398203861,1.2499909196870294,0.5862512439524578,5.705725431442261
16,DAE,0.8362631549203499,1.0567560630278385,0.49667479281073484,0.7352705001831055
16,Bayesian PCA,0.8079114771280704,1.0243283513675654,0.5044194812780719,0.24694514274597168
16,Da Xu DL,1.828884705360416,2.277003921212136,0.685486119099486,42.18171977996826
16,SoftImpute,0.7823187424848517,1.027555660156157,0.4044950810278744,0.08630061149597168
16,KNN,0.8800373610855418,1.1517699833032802,0.37748812144921273,0.27895474433898926
17,MICE,0.4596513127221769,0.8392964754987563,0.15569470234739655,36.57429552078247
17,VAE,1.0353138383333678,1.2399133110447058,0.5942543862859817,8.037171602249146
17,DAE,0.8273244352249294,1.0442687031526496,0.5273966249234215,0.9516849517822266
17,Bayesian PCA,0.7921253658497135,1.0193861997399838,0.4917440174579096,0.25017523765563965
17,Da Xu DL,1.8049588948135764,2.2437996994774427,0.6861399778389484,43.37670183181763
17,SoftImpute,0.7647663748195,1.013041080230132,0.3757993753383385,0.09840559959411621
17,KNN,0.8433076782759822,1.1175163271076614,0.3695991608285086,0.27175140380859375
18,MICE,0.4558370013728426,0.8322794789101945,0.16232554106734215,36.73942518234253
18,VAE,1.0428556332953056,1.2518627521026888,0.5944565709695163,8.33109974861145
18,DAE,0.8258350370077756,1.0445736468019085,0.5046460820879115,0.7178468704223633
18,Bayesian PCA,0.8078145136490456,1.0305837498690822,0.4990491366167975,0.27750611305236816
18,Da Xu DL,1.8461588507536257,2.2954206529996313,0.6834988770587602,41.19296431541443
18,SoftImpute,0.804857301356816,1.063003791360209,0.3401481300146269,0.15282320976257324
18,KNN,0.9049154388570045,1.1797970555046335,0.36926025865887857,0.2684664726257324
19,MICE,0.4664430565874328,0.842604375527182,0.1754156781745229,31.396392107009888
19,VAE,1.035954552560218,1.2358131153843894,0.5896722523969743,8.07619857788086
19,DAE,0.8225354574040551,1.0375718455637115,0.5145771026936127,0.7039382457733154
19,Bayesian PCA,0.815414965821762,1.028344521094026,0.5217072624500072,0.23015975952148438
19,Da Xu DL,1.8020009594502049,2.2433652958374517,0.6717529075146712,42.870670557022095
19,SoftImpute,0.7836185710360722,1.0307274740613026,0.39686948716428944,0.09651803970336914
19,KNN,0.8872252126991487,1.1643678700316409,0.3578793306721986,0.2763521671295166
20,MICE,0.43666259532505103,0.8069933819788339,0.1603886200265416,30.532307624816895
20,VAE,1.0255362436192235,1.2296192895314124,0.5910946472824979,5.527661323547363
20,DAE,0.8153433985950076,1.0324432354561202,0.5218464715688296,0.7469537258148193
20,Bayesian PCA,0.7837841432417917,0.9955484305215315,0.5111347718044068,0.20321369171142578
20,Da Xu DL,1.7691351307289915,2.2115621735295177,0.6815062782911634,36.07005858421326
20,SoftImpute,0.764720106929111,1.009960630757723,0.3742218852143292,0.08594346046447754
20,KNN,0.8651440881329681,1.1376567788602365,0.3702140772590678,0.27791905403137207
21,MICE,0.4586658611511053,0.8394421021575483,0.1648457048095937,28.134509563446045
21,VAE,1.0384252332627286,1.2466779127394412,0.5871740723632431,6.224560260772705
21,DAE,0.7981243369924605,1.0194338247238581,0.5026050859786778,0.7383205890655518
21,Bayesian PCA,0.7850253177852763,1.0060580614594292,0.49194040245204,0.20197105407714844
21,Da Xu DL,1.806432121554566,2.2510446645900113,0.6841555319237498,39.94303107261658
21,SoftImpute,0.8148792705719,1.0791283953467061,0.32992297133747744,0.10162019729614258
21,KNN,0.878107006850341,1.155222868408428,0.3820557477560032,0.2785494327545166
22,MICE,0.4481534329818699,0.8318576541543131,0.16444621915483942,43.63556146621704
22,VAE,1.037652198894988,1.248857252624238,0.5987603654222412,8.457922220230103
22,DAE,0.818359369583317,1.0359766174631497,0.5115324448651425,0.7206130027770996
22,Bayesian PCA,0.8202813831238077,1.0401128297024003,0.5117246900924524,0.2399153709411621
22,Da Xu DL,1.833654205919378,2.2830233271911116,0.6847519251735968,33.9182608127594
22,SoftImpute,0.7914789872524288,1.0573985814523184,0.33356801331189606,0.17113518714904785
22,KNN,0.8735089698654345,1.1517036154687774,0.38597983156898796,0.2730569839477539
23,MICE,0.4539949749580734,0.8315415791159245,0.15467082296873078,33.20237445831299
23,VAE,1.051266491682556,1.2511307439637969,0.5911116262557321,7.324568033218384
23,DAE,0.8288729486647878,1.0483371421734524,0.5193745100039622,0.703193187713623
23,Bayesian PCA,0.8049630540422215,1.0220268748238515,0.5139274824487366,0.23521137237548828
23,Da Xu DL,1.8260541932729248,2.272193690328292,0.6816019876741369,39.629798412323
23,SoftImpute,0.7885135579048335,1.0453993365531795,0.3770052625104944,0.09298181533813477
23,KNN,0.8781723653678614,1.158339819759445,0.351579312539239,0.26801156997680664
24,MICE,0.4426739260951226,0.8180932307684032,0.15063960634042925,30.28159785270691
24,VAE,1.0211608299267587,1.2271237133611241,0.5937116276929495,7.242737770080566
24,DAE,0.8010777224598165,1.0194844227441389,0.5077810554540366,0.7216453552246094
24,Bayesian PCA,0.8071550763859183,1.0289428323245373,0.5057518007971539,0.2409830093383789
24,Da Xu DL,1.805459016469686,2.248565435394207,0.6828347323416943,40.428303480148315
24,SoftImpute,0.761613840731007,1.0055874225987744,0.36514210602262587,0.09017586708068848
24,KNN,0.8461738307013575,1.120526858978666,0.3677891668807268,0.2645590305328369
25,MICE,0.45007389323263924,0.8336651144402545,0.19518070744668456,25.77598524093628
25,VAE,1.021339019196119,1.2236868696577277,0.5986463955887795,6.0827155113220215
25,DAE,0.7924342665805433,1.0114418646184389,0.5096610619707636,1.0337591171264648
25,Bayesian PCA,0.7812445789327577,0.9938974240927361,0.5055626320134167,0.20594334602355957
25,Da Xu DL,1.8334965694071046,2.270136831787419,0.6814340309694576,17.64729642868042
25,SoftImpute,0.7583919660943224,1.0118081558856944,0.34683257695194347,0.10264110565185547
25,KNN,0.8525824721654659,1.1366517747540257,0.3731097703757602,0.2763330936431885
26,MICE,0.44379561893603925,0.8257125202890712,0.16862167170721634,39.36380171775818
26,VAE,1.0335731741405658,1.2398113127491543,0.5882318736355505,6.102163553237915
26,DAE,0.8039033391946467,1.0233983416079866,0.5195577302969213,1.1040267944335938
26,Bayesian PCA,0.7900517196885282,1.010924349219187,0.49874720697985375,0.21492314338684082
26,Da Xu DL,1.7634550247595597,2.2202537893835976,0.6733548935880078,40.263179063797
26,SoftImpute,0.7661902128966773,1.018749002465925,0.3564756668720592,0.1004638671875
26,KNN,0.8494193120209992,1.1280949035160721,0.3573698138358964,0.27161717414855957
27,MICE,0.489992256658158,0.87295089201301,0.19139854711331472,27.698254108428955
27,VAE,1.031822922706464,1.238863713390054,0.5898945612715032,5.767143249511719
27,DAE,0.8387721582201997,1.0521724764909635,0.5069161062160114,1.1661033630371094
27,Bayesian PCA,0.8045644653241701,1.0192781203101429,0.49704650626375974,0.1990201473236084
27,Da Xu DL,1.8166021656749316,2.259766164304418,0.6868532688319259,44.03364062309265
27,SoftImpute,0.8077716461326023,1.063938311995619,0.37434662549344994,0.085906982421875
27,KNN,0.8894581208667681,1.1575166776231827,0.38085100281835493,0.2738637924194336
28,MICE,0.4284108975643267,0.8020790977243043,0.14816213208435405,34.81007099151611
28,VAE,1.0308516185351257,1.2365328450268767,0.5882525699971435,7.360534906387329
28,DAE,0.8154735420371957,1.0269096105375284,0.5086568427326976,0.8367698192596436
28,Bayesian PCA,0.8142349988825991,1.0316620630822249,0.510059455051144,0.24207305908203125
28,Da Xu DL,1.8116796199902119,2.259025730274033,0.6797774115389884,42.68038868904114
28,SoftImpute,0.7863449988672246,1.0413223359488404,0.3277305090440849,0.1319751739501953
28,KNN,0.8641227330893947,1.1353455348536559,0.36627171494037136,0.269345760345459
29,MICE,0.46890011975128426,0.8582692578444772,0.1901193716976661,31.38425087928772
29,VAE,1.034271610270909,1.2382056391372216,0.5861585406429837,7.332338571548462
29,DAE,0.8126933527430182,1.0340135951352656,0.5170516280025532,0.7279534339904785
29,Bayesian PCA,0.80420600088936,1.0158569614851005,0.512679227732002,0.23476529121398926
29,Da Xu DL,1.8214114791618632,2.2671655621299105,0.6739708450377627,42.3980917930603
29,SoftImpute,0.77730982734117,1.033319996361569,0.34223132293275466,0.14319753646850586
29,KNN,0.8484173933400931,1.1220001664380819,0.3683159192280135,0.2776482105255127
30,MICE,0.44905965148926597,0.833817272368806,0.1811914951528211,26.400665044784546
30,VAE,1.0314964479317785,1.2366917918877327,0.5964196892512483,8.478646993637085
30,DAE,0.8133693201196563,1.031345325798357,0.5179026484801009,0.7356350421905518
30,Bayesian PCA,0.8077296099101886,1.0249194635805596,0.5069324072998043,0.26622557640075684
30,Da Xu DL,1.8097512142123635,2.25462723734901,0.6854413378231737,31.768516540527344
30,SoftImpute,0.7752707530682219,1.0204907594140296,0.36928452513483667,0.11194562911987305
30,KNN,0.8532414618021182,1.1327428312388175,0.3768602794997264,0.2772538661956787
31,MICE,0.4640766751566243,0.8369784826530939,0.18466499737125022,26.496671438217163
31,VAE,1.0422879902034092,1.256241297784115,0.5906641405138798,5.094411134719849
31,DAE,0.8405762696550809,1.0631602041486736,0.5083413395152467,0.7386815547943115
31,Bayesian PCA,0.804922634389537,1.0244199824959928,0.5000877609116986,0.21652531623840332
31,Da Xu DL,1.7827171445575762,2.231533180860805,0.6885998292672323,18.58779764175415
31,SoftImpute,0.7991484540922135,1.0504103481852365,0.36319210908987504,0.09770083427429199
31,KNN,0.8670513923942645,1.1439169522515875,0.3622695462015227,0.27483105659484863
32,MICE,0.456366183635766,0.8322459078827277,0.21180642650770778,35.293623208999634
32,VAE,1.0524900029559383,1.2609577922390154,0.5985646831650251,5.996208429336548
32,DAE,0.8257863359602048,1.0450621535706301,0.500733380323366,0.9404542446136475
32,Bayesian PCA,0.8090223436929095,1.0231605822216143,0.49569999871918585,0.20078396797180176
32,Da Xu DL,1.795963312645005,2.245588400620114,0.6799382426070127,42.73261260986328
32,SoftImpute,0.795011807267482,1.0428005357285746,0.4100090655089079,0.0836336612701416
32,KNN,0.8613781764393096,1.1383130873448382,0.39314533050888906,0.26398134231567383
33,MICE,0.4688112392583582,0.8443596692495281,0.1477382493899974,34.58549928665161
33,VAE,1.036856579414589,1.2509900329245776,0.5958616022408318,7.225302457809448
33,DAE,0.8145573617219342,1.034145254237564,0.5000163197027812,0.7199599742889404
33,Bayesian PCA,0.8107985210375571,1.030905768715009,0.501511835019102,0.23839640617370605
33,Da Xu DL,1.8094550920751546,2.2543105136931025,0.6841329741288552,43.71446752548218
33,SoftImpute,0.7922980773801256,1.0527862982556604,0.3455580827515121,0.1042931079864502
33,KNN,0.875971818901597,1.1588264004927813,0.3686097350284044,0.27419304847717285
34,MICE,0.444543249910844,0.8219881213652933,0.1842959300695113,34.67683553695679
34,VAE,1.0237448837547243,1.224315564974411,0.5968332439691626,7.508113145828247
34,DAE,0.7992997455135691,1.0114548537421988,0.510206965956391,0.722022533416748
34,Bayesian PCA,0.7854773071396572,1.0050115201989078,0.48805959423284667,0.2097773551940918
34,Da Xu DL,1.8197315653575559,2.2570228939850385,0.6900014458529644,43.622108459472656
34,SoftImpute,0.7736925223207788,1.0295195457841728,0.3502938509839793,0.09075808525085449
34,KNN,0.8662770276742212,1.1419476338642112,0.35943766073828126,0.2734382152557373
35,MICE,0.4482699956727472,0.8326750862982244,0.15977036313075532,29.64999532699585
35,VAE,1.0257737368471571,1.240280302532853,0.5939488453071942,7.645747423171997
35,DAE,0.7990583998527818,1.0125036134460623,0.5069073269870296,0.9519181251525879
35,Bayesian PCA,0.8134147923856453,1.0290298132176396,0.5052032093228935,0.28435611724853516
35,Da Xu DL,1.794782134631298,2.2407775872477544,0.6947471754953226,43.440587520599365
35,SoftImpute,0.7686750410952153,1.0172468989136294,0.3615161559851902,0.1133568286895752
35,KNN,0.8579139609071365,1.128735996848689,0.3623402226521782,0.2745518684387207
36,MICE,0.4599628542645917,0.8464692248350848,0.19507830357869044,28.79678702354431
36,VAE,1.045184216025547,1.2523322841219324,0.5899814253351932,8.657469511032104
36,DAE,0.825348921566868,1.0452413073204794,0.5156231736734935,0.9538216590881348
36,Bayesian PCA,0.8194715331479441,1.0321832647038744,0.5058037461756857,0.26950836181640625
36,Da Xu DL,1.797726857896388,2.2478597732738317,0.6838522944191342,25.518268585205078
36,SoftImpute,0.7795919461983367,1.0283379396459014,0.349409469532627,0.0952908992767334
36,KNN,0.8728747782657481,1.1439593709606253,0.3558125447612236,0.277543306350708
37,MICE,0.47090511843439414,0.861769366486953,0.16155620325395384,43.09194278717041
37,VAE,1.0668722900915357,1.2804751768591673,0.594288127273149,5.5871193408966064
37,DAE,0.8099575403921844,1.0198019514715075,0.489507408625548,0.7216739654541016
37,Bayesian PCA,0.806444230816642,1.0183974593563077,0.4961219230951675,0.23783206939697266
37,Da Xu DL,1.819617414606291,2.2765843168700357,0.6834308501146723,48.063273191452026
37,SoftImpute,0.7806554834853071,1.0373229292111394,0.347313549810608,0.09595727920532227
37,KNN,0.877098792469453,1.1558912800315382,0.3783766348051046,0.26773905754089355
38,MICE,0.4517001120617259,0.8225557396850327,0.17581816186253255,38.44335103034973
38,VAE,1.024536643623609,1.234072204865129,0.5884511756454553,7.3704798221588135
38,DAE,0.8160211596165765,1.033890236942497,0.5104482160000082,0.8168761730194092
38,Bayesian PCA,0.8094974291439694,1.0249004295744106,0.5091833327882179,0.2387681007385254
38,Da Xu DL,1.7947514207851702,2.229409950976768,0.6820198867963577,46.84746074676514
38,SoftImpute,0.786132977279742,1.0313914727744324,0.3757350185373636,0.09143424034118652
38,KNN,0.8704875628386137,1.140159203619846,0.3701376727722667,0.2690262794494629
39,MICE,0.44750995415276323,0.8142466319334549,0.171737237204056,38.82775259017944
39,VAE,1.0372614369007411,1.2429020191878661,0.5911627864923159,7.476180791854858
39,DAE,0.8528146981505098,1.0684330855715762,0.5062979260531912,0.7322690486907959
39,Bayesian PCA,0.8168476909207757,1.0293356093838335,0.49949926582966686,0.23681879043579102
39,Da Xu DL,1.8413304313609955,2.2837999632650696,0.6906741659202895,46.32762908935547
39,SoftImpute,0.7679986212173536,1.0108573578363231,0.3633570102289656,0.0943608283996582
39,KNN,0.8920451303927218,1.1484213238778762,0.3879866127433942,0.2637755870819092
40,MICE,0.4419996959066412,0.8209253382006103,0.1877002026029789,33.07242202758789
40,VAE,1.0508004903807417,1.2540177061439357,0.5911698621922008,6.704289197921753
40,DAE,0.8082786803273173,1.0299511866116984,0.512249336474035,0.736701250076294
40,Bayesian PCA,0.798959867334337,1.0114162533229498,0.5089814759390657,0.24950480461120605
40,Da Xu DL,1.812316048183017,2.258984565812685,0.6809426844408101,47.650907039642334
40,SoftImpute,0.7905758842549994,1.041530444642065,0.37214328552152925,0.09321260452270508
40,KNN,0.8690277012768498,1.1461378738017212,0.3926133132992175,0.2785799503326416
41,MICE,0.4696746254300793,0.8438167921422944,0.19491820482584243,38.54928016662598
41,VAE,1.039595672739614,1.2467378584113833,0.5926415425201579,8.481952905654907
41,DAE,0.8342308921667847,1.0485078166108792,0.5070714256508776,0.7404382228851318
41,Bayesian PCA,0.8046506916010603,1.0244657552389316,0.504282034736123,0.25501275062561035
41,Da Xu DL,1.8402038811560246,2.28351115870782,0.687344917605054,38.355305910110474
41,SoftImpute,0.7710979297342309,1.0210371276471302,0.3492338170012986,0.11309552192687988
41,KNN,0.8893523110988315,1.1629185382296958,0.37311840755976866,0.2956395149230957
42,MICE,0.44580276040604633,0.8245632398751649,0.17926802113646037,35.3113751411438
42,VAE,1.0293685716400356,1.2323717510641314,0.5943603000267997,6.358254432678223
42,DAE,0.812041330042998,1.0205655487583618,0.5156697644257904,0.7403264045715332
42,Bayesian PCA,0.8154627538081421,1.030264780122154,0.5139274428933909,0.21124005317687988
42,Da Xu DL,1.7993218450196329,2.243100697926779,0.6839438437805648,45.94692516326904
42,SoftImpute,0.7639886390986024,1.0140109714646661,0.3793786406255943,0.09028887748718262
42,KNN,0.8562997861833836,1.1314665726545663,0.3715558431157529,0.27278971672058105
43,MICE,0.4628877146764021,0.8289179349564513,0.21506856536146507,33.01673126220703
43,VAE,1.036389750541758,1.2408779137530848,0.5990564970907841,6.336608171463013
43,DAE,0.8211010347498207,1.0394489359937895,0.5105539362235392,0.731764554977417
43,Bayesian PCA,0.8186960367203558,1.039570682018342,0.5067870461528116,0.2215430736541748
43,Da Xu DL,1.8133754624071392,2.2579628851045515,0.682129300548204,46.4997181892395
43,SoftImpute,0.7889571938246821,1.044603523359911,0.36317769190727234,0.10217475891113281
43,KNN,0.8556959902531076,1.1308105135466635,0.36058173838450663,0.2726767063140869
44,MICE,0.4651845042712342,0.8434899482838404,0.14263233294797517,34.275776624679565
44,VAE,1.0476062690511476,1.248803504451164,0.5927952126697374,6.570486307144165
44,DAE,0.821843100799513,1.0378291361028948,0.5159956150745498,0.7138745784759521
44,Bayesian PCA,0.8055130404927291,1.0242812690192944,0.5009416587600964,0.2030644416809082
44,Da Xu DL,1.8022800419058138,2.2547499557725925,0.6815752283581182,46.42783856391907
44,SoftImpute,0.7949969304771011,1.0433070581887174,0.3870341505642788,0.09099698066711426
44,KNN,0.8837125609045764,1.1557795669986959,0.36004339167699134,0.26581573486328125
45,MICE,0.4386517187683627,0.8132881399611814,0.16183513602619568,45.78418493270874
45,VAE,1.0393669721087158,1.2469547623739763,0.5958064873270424,8.226501941680908
45,DAE,0.8244468820448269,1.0344551909319142,0.5073450584355466,0.7228913307189941
45,Bayesian PCA,0.8203535797654005,1.0370666504207995,0.498923681378594,0.2640206813812256
45,Da Xu DL,1.7969902375803954,2.2451431749040682,0.6829516474242111,39.62171220779419
45,SoftImpute,0.7749985840077138,1.0259419733979889,0.38003732920397576,0.08412051200866699
45,KNN,0.8573690721314793,1.132870755910172,0.3754017828086576,0.3059051036834717
46,MICE,0.45514478414784704,0.8388176783631739,0.16260099154701663,38.213813066482544
46,VAE,1.060962059972002,1.273237679799985,0.5909954591019807,8.111045837402344
46,DAE,0.8297612327218143,1.0454555869233007,0.5095193428864767,0.9628393650054932
46,Bayesian PCA,0.8132654742978299,1.0333222784001739,0.5171838958785937,0.24734759330749512
